Orthogroup	Uloborus_diversus	Drosophila_melanogaster
OG0007902	jg12730.t1.p1, GJZJ01197926.1.p1	FBpp0083244
OG0007903	GJZJ01073033.1.p1	FBpp0078403, FBpp0288721
OG0007905	jg13997.t1.p1, GJZJ01220167.1.p1	FBpp0303184
OG0007907	GJZJ01256386.1.p1	FBpp0290840
OG0007908	GJZJ01105034.1.p1	FBpp0082412
OG0007911	GJZJ01264509.1.p1	FBpp0304823
OG0007913	GJZJ01277993.1.p2	FBpp0082638
OG0007914	GJZJ01136604.1.p1	FBpp0072278
OG0007915	GJZJ01111059.1.p1	FBpp0080011
OG0007917	GJZJ01073147.1.p1, jg2198.t1.p1	FBpp0073937
OG0007918	GJZJ01100889.1.p1	FBpp0087901
OG0007919	GJZJ01037410.1.p1, GJZJ01035936.1.p1	FBpp0083687
OG0007921	GJZJ01172069.1.p1	FBpp0073651
OG0007922	GJZJ01062848.1.p1	FBpp0074910
OG0007924	GJZJ01140052.1.p1, jg42027.t1.p1, GJZJ01253171.1.p1, GJZJ01020302.1.p1	FBpp0305838
OG0007927	GJZJ01172907.1.p1	FBpp0076438
OG0007928	GJZJ01093784.1.p1	FBpp0076827
OG0007929	GJZJ01187825.1.p1, jg5999.t1.p1	FBpp0082742
OG0007930	GJZJ01059409.1.p1	FBpp0085359
OG0007931	GJZJ01135326.1.p1, jg7839.t1.p1, GJZJ01040251.1.p1	FBpp0088205
OG0007933	GJZJ01063721.1.p1	FBpp0077676
OG0007934	jg13897.t1.p1	FBpp0099799
OG0007935	GJZJ01253144.1.p1, GJZJ01183230.1.p1	FBpp0310041
OG0007937	GJZJ01111864.1.p1	FBpp0078681
OG0007938	jg1440.t1.p1, GJZJ01110417.1.p1	FBpp0078664
OG0007939	GJZJ01257225.1.p1	FBpp0079992
OG0007940	GJZJ01139356.1.p1	FBpp0075349
OG0007941	GJZJ01056106.1.p1	FBpp0071128
OG0007942	GJZJ01202904.1.p1	FBpp0077912
OG0007943	GJZJ01045670.1.p1	FBpp0087998
OG0007944	GJZJ01066558.1.p1	FBpp0088360
OG0007946	GJZJ01167338.1.p1	FBpp0080645
OG0007947	GJZJ01143583.1.p1	FBpp0079154, FBpp0290061
OG0007948	GJZJ01121904.1.p1, GJZJ01083423.1.p1	FBpp0082549
OG0007950	jg35857.t1.p1, GJZJ01127625.1.p1	FBpp0077099
OG0007951	GJZJ01070918.1.p1	FBpp0072714
OG0007952	GJZJ01127755.1.p1	FBpp0080256
OG0007953	GJZJ01200180.1.p1	FBpp0070802
OG0007954	GJZJ01145727.1.p1	FBpp0072660
OG0007955	GJZJ01012496.1.p2	FBpp0080491
OG0007956	GJZJ01025883.1.p1	FBpp0111944
OG0007957	jg33999.t1.p1	FBpp0077303
OG0007958	jg2309.t1.p1	FBpp0081880
OG0007959	GJZJ01185698.1.p1	FBpp0076238
OG0007960	GJZJ01085738.1.p1	FBpp0428223
OG0007961	GJZJ01271248.1.p1	FBpp0076652
OG0007962	GJZJ01091474.1.p2	FBpp0078894
OG0007963	GJZJ01102689.1.p1	FBpp0071226
OG0007964	GJZJ01188115.1.p1	FBpp0083683
OG0007965	GJZJ01214764.1.p1	FBpp0087862
OG0007967	GJZJ01191677.1.p1, GJZJ01036310.1.p1, jg34632.t1.p1	FBpp0083860
OG0007968	GJZJ01104330.1.p1, jg5293.t1.p1	FBpp0083135
OG0007973	GJZJ01275735.1.p1	FBpp0082810
OG0007974	GJZJ01256816.1.p1	FBpp0071223
OG0007975	GJZJ01142464.1.p1	FBpp0078689
OG0007976	GJZJ01106243.1.p1	FBpp0083226, FBpp0311221
OG0007978	GJZJ01077793.1.p1	FBpp0290849
OG0007979	GJZJ01075532.1.p1	FBpp0072767, FBpp0085636
OG0007981	GJZJ01140252.1.p1, jg30304.t1.p1, GJZJ01134520.1.p1	FBpp0074402
OG0007982	GJZJ01094605.1.p1	FBpp0084157
OG0007983	GJZJ01125356.1.p1	FBpp0071399
OG0007984	GJZJ01069794.1.p1	FBpp0087935
OG0007985	GJZJ01177687.1.p1, jg26460.t1.p1, GJZJ01186582.1.p1	FBpp0083451
OG0007986	jg14901.t1.p1	FBpp0078897
OG0007988	GJZJ01274193.1.p1	FBpp0076077
OG0007989	GJZJ01260952.1.p1	FBpp0078667
OG0007990	GJZJ01190410.1.p1	FBpp0100140
OG0007991	GJZJ01194276.1.p1	FBpp0079514
OG0007992	GJZJ01106418.1.p1	FBpp0086790
OG0007993	GJZJ01206537.1.p1	FBpp0073144
OG0007994	jg16337.t1.p1, GJZJ01158170.1.p1	FBpp0081077, FBpp0291551, FBpp0081074, FBpp0081069
OG0007995	GJZJ01087583.1.p3	FBpp0309339
OG0007996	GJZJ01036001.1.p1, jg21473.t1.p1	FBpp0079470
OG0007998	GJZJ01160418.1.p1	FBpp0085690
OG0008000	GJZJ01169145.1.p2, jg35190.t1.p1	FBpp0110114
OG0008001	GJZJ01071469.1.p1	FBpp0079352
OG0008002	GJZJ01222313.1.p1, jg37449.t1.p1, GJZJ01058147.1.p1	FBpp0074740
OG0008004	GJZJ01276263.1.p1, jg14005.t1.p1	FBpp0073068
OG0008005	GJZJ01218928.1.p1	FBpp0087095
OG0008008	GJZJ01023960.1.p1	FBpp0072144
OG0008009	GJZJ01190024.1.p1	FBpp0082591
OG0008010	jg7782.t1.p1, GJZJ01054072.1.p1	FBpp0084113
OG0008011	GJZJ01245413.1.p1, GJZJ01279246.1.p1	FBpp0086066
OG0008015	GJZJ01117210.1.p1	FBpp0077128
OG0008016	GJZJ01211050.1.p1	FBpp0088078
OG0008017	GJZJ01075264.1.p1, jg28241.t1.p1, GJZJ01179852.1.p1	FBpp0084323
OG0008019	jg44914.t1.p1, GJZJ01039765.1.p1, jg26590.t1.p1	FBpp0075563, FBpp0075562
OG0008020	GJZJ01245898.1.p1, jg27041.t1.p1	FBpp0303866
OG0008021	GJZJ01153984.1.p1	FBpp0303147
OG0008022	GJZJ01193397.1.p1	FBpp0074250
OG0008024	GJZJ01099507.1.p1	FBpp0075704
OG0008026	GJZJ01098408.1.p1	FBpp0075650
OG0008027	GJZJ01267596.1.p2, GJZJ01267596.1.p1	FBpp0075684
OG0008028	GJZJ01091726.1.p1	FBpp0078318
OG0008029	GJZJ01278223.1.p1, GJZJ01084746.1.p1, jg14122.t1.p1	FBpp0077167
OG0008031	GJZJ01102591.1.p1, jg19261.t1.p1, GJZJ01230146.1.p1, GJZJ01123907.1.p1, GJZJ01031505.1.p1	FBpp0072346
OG0008032	GJZJ01114162.1.p1, jg18495.t1.p1	FBpp0073658
OG0008034	GJZJ01066778.1.p1	FBpp0306241
OG0008035	GJZJ01147139.1.p1	FBpp0078512
OG0008038	jg39360.t1.p1, GJZJ01059751.1.p1	FBpp0074121
OG0008039	GJZJ01139240.1.p2, GJZJ01139240.1.p1	FBpp0078273
OG0008041	GJZJ01147444.1.p1	FBpp0087764
OG0008042	GJZJ01036803.1.p1	FBpp0072231
OG0008043	GJZJ01164721.1.p1	FBpp0079680
OG0008044	GJZJ01230778.1.p1, GJZJ01130245.1.p2	FBpp0078268, FBpp0077026
OG0008045	GJZJ01250636.1.p1	FBpp0099986
OG0008046	GJZJ01165880.1.p1, GJZJ01145388.1.p2, GJZJ01145388.1.p1	FBpp0289679
OG0008047	GJZJ01038624.1.p1	FBpp0085043, FBpp0085045
OG0008048	jg44521.t1.p1, GJZJ01250926.1.p1	FBpp0070859
OG0008049	GJZJ01048295.1.p1	FBpp0081786
OG0008051	GJZJ01192436.1.p1	FBpp0079697
OG0008052	GJZJ01278734.1.p2, GJZJ01278734.1.p1	FBpp0075117
OG0008053	GJZJ01008043.1.p1	FBpp0075087
OG0008054	GJZJ01159422.1.p1	FBpp0084436
OG0008055	GJZJ01255319.1.p1	FBpp0071497
OG0008056	jg9057.t1.p1, GJZJ01119071.1.p1	FBpp0083650
OG0008057	GJZJ01031061.1.p1	FBpp0070832
OG0008058	jg29150.t1.p1, GJZJ01195328.1.p1	FBpp0086570
OG0008059	GJZJ01235982.1.p1, GJZJ01237417.1.p1	FBpp0081879
OG0008060	GJZJ01181467.1.p1	FBpp0072000
OG0008061	GJZJ01230136.1.p1	FBpp0423125
OG0008062	GJZJ01047580.1.p1	FBpp0083849
OG0008064	GJZJ01124113.1.p1	FBpp0087318
OG0008065	GJZJ01273470.1.p1	FBpp0070885
OG0008066	GJZJ01132378.1.p1	FBpp0081599
OG0008067	GJZJ01196607.1.p1	FBpp0082513
OG0008069	GJZJ01174841.1.p1	FBpp0070949
OG0008071	GJZJ01108735.1.p1	FBpp0074663
OG0008072	GJZJ01176557.1.p2	FBpp0080268
OG0008073	GJZJ01001496.1.p1	FBpp0088525
OG0008074	GJZJ01245673.1.p1	FBpp0070177, FBpp0083912
OG0008075	jg11178.t1.p1	FBpp0082507
OG0008076	GJZJ01030239.1.p2	FBpp0081645
OG0008077	GJZJ01199573.1.p1	FBpp0081488
OG0008078	GJZJ01184627.1.p1	FBpp0110439
OG0008079	GJZJ01259651.1.p1, GJZJ01219236.1.p1, jg21940.t1.p1	FBpp0079104, FBpp0079756
OG0008081	GJZJ01117346.1.p1	FBpp0304876, FBpp0080611
OG0008082	GJZJ01050351.1.p1	FBpp0078032
OG0008083	GJZJ01060201.1.p1	FBpp0086531
OG0008084	GJZJ01066770.1.p1	FBpp0077378
OG0008086	GJZJ01175104.1.p1	FBpp0079577
OG0008087	GJZJ01221745.1.p1	FBpp0080405
OG0008088	GJZJ01213290.1.p1	FBpp0078349
OG0008089	jg8782.t1.p1, GJZJ01275573.1.p1	FBpp0075967
OG0008090	GJZJ01096562.1.p1	FBpp0112243
OG0008092	GJZJ01174348.1.p1	FBpp0087313
OG0008093	GJZJ01224175.1.p1	FBpp0271779
OG0008094	GJZJ01076011.1.p1	FBpp0080707
OG0008096	GJZJ01014455.1.p1	FBpp0078415
OG0008097	GJZJ01078183.1.p1	FBpp0087734
OG0008098	GJZJ01111866.1.p1	FBpp0078278
OG0008099	GJZJ01041470.1.p1	FBpp0085192
OG0008100	GJZJ01007794.1.p2	FBpp0099679
OG0008102	GJZJ01255427.1.p1	FBpp0074161
OG0008103	GJZJ01027901.1.p1	FBpp0072955, FBpp0072452
OG0008104	GJZJ01135010.1.p2	FBpp0080045
OG0008105	GJZJ01112554.1.p1, jg7888.t1.p1	FBpp0075610
OG0008106	GJZJ01183978.1.p1	FBpp0072023
OG0008107	GJZJ01016055.1.p1	FBpp0083213
OG0008108	GJZJ01057001.1.p1	FBpp0082767
OG0008109	GJZJ01054413.1.p1	FBpp0079634
OG0008110	GJZJ01062692.1.p1	FBpp0088016
OG0008111	GJZJ01070334.1.p1	FBpp0077783
OG0008113	jg1215.t1.p1	FBpp0080329
OG0008114	GJZJ01224727.1.p1	FBpp0423137
OG0008115	GJZJ01257567.1.p1	FBpp0084993
OG0008116	GJZJ01064509.1.p1, jg12645.t1.p1	FBpp0081362
OG0008117	GJZJ01253775.1.p1	FBpp0073777
OG0008118	GJZJ01207426.1.p1	FBpp0074288
OG0008120	jg24779.t1.p1, GJZJ01156769.1.p1	FBpp0288461, FBpp0082464
OG0008121	GJZJ01195495.1.p1	FBpp0087879, FBpp0074362
OG0008123	GJZJ01106274.1.p1	FBpp0071779
OG0008124	jg9399.t1.p1, GJZJ01268313.1.p1	FBpp0070280
OG0008125	jg30106.t1.p1	FBpp0086401
OG0008127	jg6483.t1.p1	FBpp0084718, FBpp0084698, FBpp0084699, FBpp0081559, FBpp0084624, FBpp0079993
OG0008129	GJZJ01134147.1.p1	FBpp0075591
OG0008133	jg30248.t1.p1	FBpp0305737
OG0008134	GJZJ01168860.1.p1	FBpp0080532
OG0008136	GJZJ01087923.1.p1	FBpp0071587
OG0008137	GJZJ01013986.1.p1	FBpp0271773, FBpp0088174
OG0008139	GJZJ01169436.1.p1	FBpp0088021
OG0008144	GJZJ01130279.1.p1	FBpp0079699
OG0008145	GJZJ01055977.1.p1, jg22991.t1.p1	FBpp0073355
OG0008146	GJZJ01173346.1.p1	FBpp0087882
OG0008147	GJZJ01133805.1.p1	FBpp0289669
OG0008153	GJZJ01256632.1.p1	FBpp0074887
OG0008154	GJZJ01196050.1.p1, jg25759.t1.p1	FBpp0074373
OG0008155	GJZJ01072633.1.p2, GJZJ01072633.1.p1	FBpp0076883
OG0008156	GJZJ01047353.1.p1	FBpp0087189
OG0008157	jg40709.t1.p1	FBpp0077141
OG0008158	GJZJ01067022.1.p1	FBpp0073762
OG0008159	GJZJ01103450.1.p1	FBpp0083906
OG0008160	GJZJ01181387.1.p1	FBpp0081350
OG0008163	GJZJ01128929.1.p1	FBpp0082303, FBpp0110481
OG0008164	jg24082.t1.p1, GJZJ01234364.1.p1, GJZJ01244500.1.p1, GJZJ01037013.1.p1, jg24081.t1.p1, GJZJ01099785.1.p1	FBpp0290729
OG0008166	GJZJ01057870.1.p1	FBpp0307949, FBpp0297165
OG0008167	GJZJ01177879.1.p1	FBpp0070409
OG0008169	GJZJ01081321.1.p1	FBpp0076789
OG0008172	GJZJ01196486.1.p1	FBpp0087618
OG0008173	GJZJ01256574.1.p1	FBpp0078163
OG0008174	GJZJ01084786.1.p1	FBpp0086524
OG0008175	GJZJ01221573.1.p1	FBpp0112423, FBpp0112424
OG0008176	GJZJ01140847.1.p1	FBpp0074266
OG0008177	GJZJ01015636.1.p1	FBpp0078448
OG0008178	jg31823.t1.p1	FBpp0070565
OG0008179	GJZJ01239023.1.p1	FBpp0077636
OG0008180	GJZJ01238111.1.p1, jg31646.t1.p1	FBpp0074789
OG0008183	GJZJ01263571.1.p1, jg8570.t1.p1	FBpp0084118
OG0008184	GJZJ01135236.1.p1, jg27993.t1.p1	FBpp0073782
OG0008189	GJZJ01046161.1.p1	FBpp0084729
OG0008190	GJZJ01211328.1.p1	FBpp0084614
OG0008191	GJZJ01113794.1.p1	FBpp0081589, FBpp0081587, FBpp0080513
OG0008193	GJZJ01057800.1.p1	FBpp0081195
OG0008196	GJZJ01193547.1.p1	FBpp0083533
OG0008199	GJZJ01107373.1.p1	FBpp0083131
OG0008200	GJZJ01277993.1.p1	FBpp0075046
OG0008202	GJZJ01267993.1.p1	FBpp0078358
OG0008204	GJZJ01166299.1.p1	FBpp0084190
OG0008206	GJZJ01039886.1.p1	FBpp0071194
OG0008207	GJZJ01016985.1.p1	FBpp0087333
OG0008208	GJZJ01101451.1.p1	FBpp0428269
OG0008209	jg34278.t1.p1	FBpp0078520
OG0008210	jg28070.t1.p1, GJZJ01151968.1.p1	FBpp0073325
OG0008213	GJZJ01141306.1.p1	FBpp0076922
OG0008214	GJZJ01244236.1.p1	FBpp0071459
OG0008215	jg10534.t1.p1, GJZJ01178916.1.p1	FBpp0075113
OG0008216	GJZJ01026335.1.p1	FBpp0076825
OG0008219	GJZJ01074901.1.p1	FBpp0082062
OG0008220	GJZJ01200183.1.p1	FBpp0086101
OG0008221	GJZJ01251767.1.p1, jg42093.t1.p1, jg40936.t1.p1	FBpp0082754
OG0008223	GJZJ01178613.1.p1, jg14882.t1.p1, jg20951.t1.p1, GJZJ01280382.1.p1	FBpp0081194
OG0008227	GJZJ01181329.1.p1	FBpp0078831
OG0008228	GJZJ01116846.1.p1	FBpp0082384
OG0008229	GJZJ01086715.1.p1	FBpp0304862
OG0008231	jg27506.t1.p1, GJZJ01258134.1.p1	FBpp0080890
OG0008232	GJZJ01272374.1.p1	FBpp0070482
OG0008233	GJZJ01175511.1.p1	FBpp0074554
OG0008234	GJZJ01191195.1.p1	FBpp0077213
OG0008235	GJZJ01059705.1.p1	FBpp0073354
OG0008236	GJZJ01059775.1.p1	FBpp0087968
OG0008238	GJZJ01138490.1.p1	FBpp0082806
OG0008239	GJZJ01032554.1.p1	FBpp0070646
OG0008240	jg20368.t1.p1, GJZJ01024615.1.p1, jg36575.t1.p1, jg20371.t1.p1	FBpp0077033
OG0008242	GJZJ01122745.1.p1	FBpp0071738
OG0008246	GJZJ01188556.1.p1	FBpp0087405, FBpp0087881
OG0008247	GJZJ01000525.1.p1	FBpp0071462
OG0008248	jg11758.t1.p1, GJZJ01029019.1.p1	FBpp0081305
OG0008249	GJZJ01198839.1.p1	FBpp0084135
OG0008253	GJZJ01189763.1.p1	FBpp0078024
OG0008254	GJZJ01272423.1.p1	FBpp0310618, FBpp0079637
OG0008255	jg28406.t1.p1, GJZJ01278526.1.p1	FBpp0084562
OG0008257	jg30867.t1.p1	FBpp0075051
OG0008258	jg8476.t1.p1, GJZJ01095030.1.p1, jg12055.t1.p1, GJZJ01165741.1.p1	FBpp0271816
OG0008259	GJZJ01170323.1.p1	FBpp0077625
OG0008260	GJZJ01266501.1.p1	FBpp0307611, FBpp0304829
OG0008261	GJZJ01017503.1.p1	FBpp0087491
OG0008265	GJZJ01268311.1.p1	FBpp0080727
OG0008266	jg25381.t1.p1	FBpp0082616
OG0008267	jg43187.t1.p1, GJZJ01181849.1.p1	FBpp0084925
OG0008268	GJZJ01249319.1.p1, jg35739.t1.p1, GJZJ01208493.1.p1	FBpp0088138
OG0008269	GJZJ01076582.1.p1	FBpp0072129
OG0008270	GJZJ01071402.1.p1, GJZJ01137325.1.p2, GJZJ01218444.1.p1	FBpp0072930, FBpp0072932, FBpp0085780
OG0008271	GJZJ01173030.1.p1	FBpp0071631
OG0008272	GJZJ01227614.1.p1	FBpp0083843
OG0008274	GJZJ01175890.1.p1	FBpp0085893
OG0008275	GJZJ01274273.1.p1	FBpp0075246
OG0008276	GJZJ01126735.1.p1	FBpp0085902
OG0008277	GJZJ01152970.1.p1	FBpp0077328
OG0008278	GJZJ01040001.1.p1	FBpp0080552
OG0008279	GJZJ01276787.1.p1, GJZJ01200091.1.p1	FBpp0073542
OG0008280	GJZJ01006677.1.p1	FBpp0112436
OG0008281	jg10653.t1.p1	FBpp0070250
OG0008284	GJZJ01231644.1.p1	FBpp0081592
OG0008285	GJZJ01204140.1.p1	FBpp0077129
OG0008286	GJZJ01023958.1.p1	FBpp0078789
OG0008288	GJZJ01084032.1.p1	FBpp0085222
OG0008289	GJZJ01264930.1.p1	FBpp0099872
OG0008290	GJZJ01167479.1.p1	FBpp0292198
OG0008291	GJZJ01191324.1.p1	FBpp0072839
OG0008293	GJZJ01142490.1.p1	FBpp0303095
OG0008294	jg19690.t1.p1, GJZJ01133806.1.p1	FBpp0085698
OG0008295	GJZJ01020617.1.p1	FBpp0070952
OG0008296	GJZJ01043635.1.p1	FBpp0070817
OG0008297	GJZJ01109702.1.p1	FBpp0087316
OG0008298	jg36993.t1.p1, GJZJ01181387.1.p2	FBpp0072570, FBpp0304248
OG0008299	jg2234.t1.p1, GJZJ01067492.1.p1	FBpp0086400
OG0008303	GJZJ01276647.1.p1	FBpp0079332
OG0008304	GJZJ01167811.1.p1	FBpp0288791
OG0008306	GJZJ01237186.1.p1	FBpp0078317
OG0008307	GJZJ01053653.1.p1	FBpp0088783
OG0008308	GJZJ01108675.1.p1	FBpp0080879
OG0008309	GJZJ01141550.1.p1	FBpp0078436
OG0008313	GJZJ01235953.1.p1, jg15683.t1.p1	FBpp0074617
OG0008314	jg16008.t1.p1	FBpp0081766
OG0008316	GJZJ01021042.1.p1, jg20885.t1.p1, GJZJ01041023.1.p1, GJZJ01118475.1.p1	FBpp0302631, FBpp0302632, FBpp0302633
OG0008318	GJZJ01029178.1.p1	FBpp0075984
OG0008321	GJZJ01152514.1.p3	FBpp0271786
OG0008321	GJZJ01223481.1.p1	FBpp0073901
OG0008322	GJZJ01218480.1.p1	FBpp0083550, FBpp0083549
OG0008323	jg7579.t1.p1, GJZJ01184239.1.p1	FBpp0071752, FBpp0086856, FBpp0080916
OG0008325	jg25225.t1.p1, GJZJ01035485.1.p1	FBpp0078583
OG0008326	GJZJ01074546.1.p1, jg31778.t1.p1	FBpp0085873
OG0008328	GJZJ01117148.1.p1	FBpp0071024
OG0008330	GJZJ01026998.1.p1, GJZJ01107139.1.p1	FBpp0309721
OG0008332	GJZJ01103206.1.p1	FBpp0076329
OG0008333	jg4365.t1.p1, GJZJ01003560.1.p1	FBpp0082563
OG0008335	GJZJ01179733.1.p1	FBpp0079813
OG0008336	GJZJ01039776.1.p2	FBpp0083893
OG0008338	GJZJ01147126.1.p1	FBpp0073553
OG0008339	GJZJ01275321.1.p1	FBpp0087589
OG0008340	m1-g33065.t1.p1	FBpp0087774
OG0008341	GJZJ01250268.1.p1	FBpp0077043
OG0008343	GJZJ01092788.1.p1, GJZJ01237634.1.p1	FBpp0303170
OG0008344	jg16259.t1.p1, GJZJ01153268.1.p1	FBpp0085448
OG0008345	GJZJ01159430.1.p1	FBpp0075344
OG0008347	GJZJ01120918.1.p1, jg2229.t1.p1	FBpp0077444
OG0008348	GJZJ01143194.1.p1	FBpp0099642
OG0008350	GJZJ01086380.1.p1	FBpp0072757
OG0008351	GJZJ01172755.1.p1, jg44318.t1.p1	FBpp0083126
OG0008355	GJZJ01119082.1.p1	FBpp0083564
OG0008356	jg30273.t1.p1, GJZJ01126166.1.p1	FBpp0080994
OG0008357	GJZJ01262432.1.p1	FBpp0086877
OG0008358	GJZJ01229191.1.p1	FBpp0080564
OG0008359	GJZJ01025981.1.p1	FBpp0081322
OG0008361	GJZJ01071714.1.p1	FBpp0072332
OG0008362	GJZJ01233844.1.p2, GJZJ01233844.1.p1	FBpp0289252
OG0008364	GJZJ01151563.1.p1	FBpp0075631
OG0008365	GJZJ01133430.1.p1	FBpp0078066
OG0008367	GJZJ01059800.1.p1	FBpp0079780
OG0008368	GJZJ01114414.1.p1	FBpp0079327
OG0008369	GJZJ01043040.1.p1	FBpp0087297, FBpp0308569
OG0008370	GJZJ01193232.1.p1	FBpp0082743
OG0008371	jg23457.t1.p1, GJZJ01244252.1.p1	FBpp0086901
OG0008373	GJZJ01094513.1.p1	FBpp0099770
OG0008375	GJZJ01117197.1.p1	FBpp0071198
OG0008376	GJZJ01216023.1.p2	FBpp0290169
OG0008377	GJZJ01163068.1.p1	FBpp0077551
OG0008379	GJZJ01089868.1.p1	FBpp0071553
OG0008383	jg33457.t1.p1, GJZJ01102387.1.p1	FBpp0079589
OG0008387	GJZJ01174550.1.p1	FBpp0088029
OG0008388	GJZJ01173892.1.p1	FBpp0082570
OG0008390	GJZJ01227766.1.p1	FBpp0082916
OG0008391	GJZJ01228417.1.p1	FBpp0076858
OG0008392	jg44052.t1.p1	FBpp0076371
OG0008393	jg35626.t2.p1, jg35626.t1.p1	FBpp0071357, FBpp0301159, FBpp0301158
OG0008394	GJZJ01229432.1.p1	FBpp0080943
OG0008396	GJZJ01037727.1.p1	FBpp0071544
OG0008398	GJZJ01129389.1.p1	FBpp0083574
OG0008399	GJZJ01123461.1.p1	FBpp0080542
OG0008400	GJZJ01248821.1.p1	FBpp0080817
OG0008402	GJZJ01057539.1.p1	FBpp0083502
OG0008403	GJZJ01248630.1.p1	FBpp0083168
OG0008404	GJZJ01110643.1.p1	FBpp0081380
OG0008406	GJZJ01132221.1.p1	FBpp0076005
OG0008407	GJZJ01168299.1.p1	FBpp0081234
OG0008411	GJZJ01174378.1.p1	FBpp0076723
OG0008412	GJZJ01125389.1.p1	FBpp0428197
OG0008413	GJZJ01218600.1.p1	FBpp0070862
OG0008414	jg27171.t1.p1	FBpp0309375, FBpp0080608
OG0008415	GJZJ01058248.1.p1	FBpp0112484
OG0008416	jg38928.t1.p1, jg38927.t1.p1, jg38926.t1.p1	FBpp0079595
OG0008417	GJZJ01136360.1.p1	FBpp0077717
OG0008419	GJZJ01238194.1.p1	FBpp0073524
OG0008420	GJZJ01127417.1.p1	FBpp0076201
OG0008422	GJZJ01162809.1.p1	FBpp0289218
OG0008425	GJZJ01059012.1.p1	FBpp0087755
OG0008426	GJZJ01267196.1.p1	FBpp0071627, FBpp0288415
OG0008427	GJZJ01113374.1.p1	FBpp0089041
OG0008428	GJZJ01254615.1.p1	FBpp0077149
OG0008429	GJZJ01197784.1.p1	FBpp0112128
OG0008432	jg9708.t1.p1	FBpp0080868
OG0008434	jg18610.t1.p1, GJZJ01149534.1.p1	FBpp0088175
OG0008435	GJZJ01229631.1.p1	FBpp0071451, FBpp0085100
OG0008437	GJZJ01177871.1.p1	FBpp0080488
OG0008441	jg20091.t1.p1, GJZJ01096152.1.p1	FBpp0080826
OG0008444	GJZJ01223514.1.p1, jg40799.t1.p1	FBpp0077336
OG0008445	GJZJ01276971.1.p1	FBpp0071008
OG0008446	jg19422.t1.p1, GJZJ01002637.1.p1, jg23053.t1.p1, GJZJ01228810.1.p1, jg23054.t1.p1	FBpp0309203
OG0008448	GJZJ01185586.1.p1	FBpp0086399
OG0008451	jg44360.t1.p1	FBpp0080287
OG0008452	GJZJ01102397.1.p1	FBpp0081390, FBpp0081388
OG0008454	GJZJ01060962.1.p1	FBpp0089414
OG0008455	GJZJ01200768.1.p1, jg44495.t1.p1	FBpp0081561
OG0008459	GJZJ01242187.1.p1	FBpp0086096
OG0008462	GJZJ01245296.1.p1	FBpp0075119
OG0008463	GJZJ01177856.1.p1	FBpp0075425
OG0008464	jg43611.t1.p1	FBpp0072006
OG0008466	GJZJ01029879.1.p1	FBpp0078205
OG0008467	GJZJ01078660.1.p1	FBpp0077889
OG0008468	GJZJ01119129.1.p1	FBpp0070650
OG0008470	GJZJ01034022.1.p1	FBpp0077104
OG0008471	jg30629.t1.p1	FBpp0099678
OG0008474	GJZJ01232181.1.p1	FBpp0086387
OG0008478	GJZJ01087237.1.p1	FBpp0078662
OG0008480	GJZJ01157561.1.p1	FBpp0428130
OG0008481	GJZJ01030279.1.p1	FBpp0070389
OG0008482	GJZJ01157159.1.p2	FBpp0289888
OG0008483	GJZJ01192744.1.p1	FBpp0081991
OG0008484	GJZJ01065234.1.p1	FBpp0072975
OG0008485	GJZJ01110910.1.p1	FBpp0084082
OG0008486	GJZJ01125497.1.p1	FBpp0073316
OG0008487	GJZJ01201948.1.p1	FBpp0100176
OG0008489	GJZJ01212884.1.p1, jg14947.t1.p1	FBpp0083137
OG0008490	jg12126.t1.p1, GJZJ01179803.1.p1	FBpp0078822
OG0008491	jg15030.t1.p1, jg15050.t1.p1, GJZJ01193632.1.p1, GJZJ01061986.1.p1, GJZJ01077513.1.p1	FBpp0084871
OG0008492	GJZJ01275857.1.p1	FBpp0072245
OG0008492	GJZJ01022518.1.p1	FBpp0070991
OG0008493	GJZJ01016387.1.p1	FBpp0080872
OG0008497	GJZJ01265183.1.p1	FBpp0076884
OG0008499	jg27858.t1.p1	FBpp0303176
OG0008503	GJZJ01150961.1.p1	FBpp0076401
OG0008505	GJZJ01241900.1.p1	FBpp0072184
OG0008506	jg3521.t1.p1, jg19413.t1.p1	FBpp0083863
OG0008507	GJZJ01257938.1.p1	FBpp0073876
OG0008508	jg13203.t1.p1, GJZJ01243019.1.p1, jg32904.t1.p1	FBpp0074509
OG0008511	GJZJ01105889.1.p1	FBpp0080870
OG0008513	GJZJ01049797.1.p1	FBpp0079597
OG0008514	GJZJ01271314.1.p1	FBpp0070349
OG0008515	GJZJ01177855.1.p1	FBpp0083962
OG0008517	GJZJ01049775.1.p1	FBpp0085477
OG0008518	GJZJ01181182.1.p1	FBpp0079900
OG0008519	GJZJ01072079.1.p2, GJZJ01072079.1.p1	FBpp0078167, FBpp0070370
OG0008521	GJZJ01161575.1.p1	FBpp0083124
OG0008523	GJZJ01170849.1.p4, GJZJ01170849.1.p3	FBpp0100042
OG0008525	jg31842.t1.p1, GJZJ01088705.1.p1	FBpp0080229
OG0008526	jg38540.t1.p1, jg29747.t1.p1	FBpp0291851, FBpp0291849, FBpp0291850
OG0008527	jg4723.t1.p1, GJZJ01277725.1.p1, jg4726.t1.p1, jg4722.t1.p1	FBpp0292925
OG0008531	GJZJ01159129.1.p1	FBpp0080286
