HOG	udiv_genes	LOC	txpt	GO_terms	Description
N5.HOG0064883	GJZJ01005269.1	129218649	XM_054852968	GO:0000164 [Name: protein phosphatase type 1 complex]; GO:2001069 [Name: glycogen binding]; GO:0008157 [Name: protein phosphatase 1 binding]; GO:0005979 [Name: regulation of glycogen biosynthetic process]	protein phosphatase 1 regulatory subunit 3B-like
N5.HOG0064895	GJZJ01067977.1	129233022	XM_054867104	GO:0090630 [Name: activation of GTPase activity]; GO:0006886 [Name: intracellular protein transport]; GO:0005096 [Name: GTPase activator activity]	TBC1 domain family member 13-like
N5.HOG0064936	jg41723.t1	129230236	XM_054864636	GO:0005666 [Name: DNA-directed RNA polymerase III complex]; GO:0000166 [Name: nucleotide binding]; GO:0006384 [Name: transcription initiation from RNA polymerase III promoter]	DNA-directed RNA polymerase III subunit RPC9-like
N5.HOG0064936	GJZJ01028005.1	129230236	XM_054864636	GO:0005666 [Name: DNA-directed RNA polymerase III complex]; GO:0000166 [Name: nucleotide binding]; GO:0006384 [Name: transcription initiation from RNA polymerase III promoter]	DNA-directed RNA polymerase III subunit RPC9-like
N5.HOG0064953	GJZJ01021980.1	129227739	XM_054862347	-	Actin-related protein 1
N5.HOG0064953	GJZJ01021980.1	129234279	XM_054868275	GO:0003712 [Name: transcription cofactor activity]; GO:0016592 [Name: mediator complex]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]	mediator complex subunit 21
N5.HOG0065179	jg11331.t1	129220281	XM_054854669	GO:0005686 [Name: U2 snRNP]; GO:0003723 [Name: RNA binding]; GO:0000398 [Name: mRNA splicing, via spliceosome]; GO:0005684 [Name: U2-type spliceosomal complex]	RRM1_TatSF1_like and RRM2_TatSF1_like domain-containing protein barc
N5.HOG0065179	GJZJ01092373.1	129220281	XM_054854669	GO:0005686 [Name: U2 snRNP]; GO:0003723 [Name: RNA binding]; GO:0000398 [Name: mRNA splicing, via spliceosome]; GO:0005684 [Name: U2-type spliceosomal complex]	RRM1_TatSF1_like and RRM2_TatSF1_like domain-containing protein barc
N5.HOG0065286	GJZJ01033046.1	129221637	XM_054856163	GO:0045893 [Name: positive regulation of transcription, DNA-templated]; GO:0000045 [Name: autophagosome assembly]; GO:0005634 [Name: nucleus]; GO:0005776 [Name: autophagosome]	Tumor protein p53 inducible nuclear protein
N5.HOG0065315	GJZJ01214755.1	129222284	XM_054856770	GO:0005634 [Name: nucleus]; GO:0006606 [Name: protein import into nucleus]; GO:0030544 [Name: Hsp70 protein binding]; GO:0005829 [Name: cytosol]; GO:0061608 [Name: nuclear import signal receptor activity]	protein OPI10 homolog
N5.HOG0065529	GJZJ01010095.1	129221907	XM_054856283	GO:0005515 [Name: protein binding]; GO:0005524 [Name: ATP binding]; GO:0004674 [Name: protein serine/threonine kinase activity]; GO:0007163 [Name: establishment or maintenance of cell polarity]; GO:0006468 [Name: protein phosphorylation]	protein kinase C iota type
N5.HOG0065545	GJZJ01021249.1	129225910	XM_054860443	GO:0004660 [Name: protein farnesyltransferase activity]; GO:0005737 [Name: cytoplasm]; GO:0005965 [Name: protein farnesyltransferase complex]; GO:0018343 [Name: protein farnesylation]; GO:0018344 [Name: protein geranylgeranylation]; GO:0004662 [Name: CAAX-protein geranylgeranyltransferase activity]; GO:0005953 [Name: CAAX-protein geranylgeranyltransferase complex]	farnesyl transferase alpha
N5.HOG0065652	GJZJ01095214.1	129226046	XM_054860626	GO:0005515 [Name: protein binding]	WD repeat-containing protein 1 l(2)09851
N5.HOG0065652	jg4562.t1	129226046	XM_054860626	GO:0005515 [Name: protein binding]	WD repeat-containing protein 1 l(2)09851
N5.HOG0065687	GJZJ01053925.1	129222387	XM_054856889	GO:0045046 [Name: protein import into peroxisome membrane]; GO:0005778 [Name: peroxisomal membrane]; GO:0005777 [Name: peroxisome]; GO:0033328 [Name: peroxisome membrane targeting sequence binding]	peroxisomal biogenesis factor 19-like
N5.HOG0065831	GJZJ01099033.1	129224328	XM_054858766	GO:0008180 [Name: COP9 signalosome]; GO:0000338 [Name: protein deneddylation]; GO:0005515 [Name: protein binding]	COP9 signalosome complex subunit 2 alien
N5.HOG0065880	jg23370.t1	129223315	XM_054857882	GO:0055120 [Name: striated muscle dense body]; GO:0071013 [Name: catalytic step 2 spliceosome]; GO:0005730 [Name: nucleolus]; GO:0051015 [Name: actin filament binding]	FSHD region gene 1
N5.HOG0065880	GJZJ01124553.1	129223315	XM_054857882	GO:0055120 [Name: striated muscle dense body]; GO:0071013 [Name: catalytic step 2 spliceosome]; GO:0005730 [Name: nucleolus]; GO:0051015 [Name: actin filament binding]	FSHD region gene 1
N5.HOG0065943	GJZJ01117795.1	129227010	XM_054861643	GO:0000422 [Name: mitophagy]; GO:0080025 [Name: phosphatidylinositol-3,5-bisphosphate binding]; GO:0005515 [Name: protein binding]; GO:0006497 [Name: protein lipidation]; GO:0019898 [Name: extrinsic component of membrane]; GO:0034045 [Name: pre-autophagosomal structure membrane]; GO:0034497 [Name: protein localization to pre-autophagosomal structure]; GO:0032266 [Name: phosphatidylinositol-3-phosphate binding]; GO:0044804 [Name: nucleophagy]; GO:0005829 [Name: cytosol]	WD repeat domain phosphoinositide-interacting protein 4-like
N5.HOG0066329	jg30886.t1	129224857	XM_054859404	-	uncharacterized LOC129224857
N5.HOG0066344	GJZJ01209955.1	129221354	XM_054855825	GO:0009791 [Name: post-embryonic development]	protein C10-like
N5.HOG0066413	GJZJ01262737.1	129231286	XM_054865574	GO:0005524 [Name: ATP binding]; GO:0009408 [Name: response to heat]; GO:0043066 [Name: negative regulation of apoptotic process]; GO:0005739 [Name: mitochondrion]; GO:0007005 [Name: mitochondrion organization]; GO:0051082 [Name: unfolded protein binding]; GO:0031072 [Name: heat shock protein binding]; GO:0006457 [Name: protein folding]	protein tumorous imaginal discs, mitochondrial-like
N5.HOG0066422	GJZJ01134154.1	129227682	XM_054862275	GO:0071011 [Name: precatalytic spliceosome]	pre-mRNA processing factor 38
N5.HOG0066471	GJZJ01076893.1	129220227	XM_054854591	GO:0005783 [Name: endoplasmic reticulum]; GO:0016020 [Name: membrane]; GO:0030674 [Name: protein binding, bridging]	uncharacterized LOC129220227
N5.HOG0066497	GJZJ01012202.1	129220133	XM_054854479	-	uncharacterized LOC129220133
N5.HOG0066497	jg12642.t1	129220133	XM_054854479	-	uncharacterized LOC129220133
N5.HOG0066554	GJZJ01107060.1	129222175	XM_054856638	-	uncharacterized LOC129222175
N5.HOG0066569	GJZJ01038638.1	129230806	XM_054865197	GO:0003924 [Name: GTPase activity]; GO:0010506 [Name: regulation of autophagy]; GO:0071230 [Name: cellular response to amino acid stimulus]; GO:0009267 [Name: cellular response to starvation]; GO:1990131 [Name: Gtr1-Gtr2 GTPase complex]; GO:0032008 [Name: positive regulation of TOR signaling]; GO:0005525 [Name: GTP binding]; GO:0005634 [Name: nucleus]; GO:0005764 [Name: lysosome]	Ras-related GTP binding A/B
N5.HOG0066577	GJZJ01076641.1	129225709	XM_054860192	GO:0006508 [Name: proteolysis]; GO:0070006 [Name: metalloaminopeptidase activity]	methionine aminopeptidase 1-like
N5.HOG0066667	GJZJ01018439.1	129229252	XM_054863519	GO:0005515 [Name: protein binding]; GO:0035556 [Name: intracellular signal transduction]; GO:0043161 [Name: proteasome-mediated ubiquitin-dependent protein catabolic process]; GO:0019005 [Name: SCF ubiquitin ligase complex]	splA/ryanodine receptor domain and SOCS box containing gustavus
N5.HOG0066882	GJZJ01055095.1	129223858	XM_054858220	-	uncharacterized LOC129223858
N5.HOG0067033	GJZJ01098758.1	129225838	XM_054860358	GO:0042273 [Name: ribosomal large subunit biogenesis]; GO:0005654 [Name: nucleoplasm]; GO:0005730 [Name: nucleolus]; GO:0000122 [Name: negative regulation of transcription from RNA polymerase II promoter]; GO:0003714 [Name: transcription corepressor activity]; GO:0042393 [Name: histone binding]; GO:0030690 [Name: Noc1p-Noc2p complex]; GO:0030691 [Name: Noc2p-Noc3p complex]	nucleolar complex protein 2 homolog
N5.HOG0067168	GJZJ01177290.1	129227602	XM_054862186	GO:0034982 [Name: mitochondrial protein processing]; GO:0004222 [Name: metalloendopeptidase activity]; GO:0031314 [Name: extrinsic component of mitochondrial inner membrane]; GO:0033615 [Name: mitochondrial proton-transporting ATP synthase complex assembly]	mitochondrial inner membrane protease ATP23 homolog
N5.HOG0067205	GJZJ01192515.1	129217099	XM_054851348	GO:0005096 [Name: GTPase activator activity]; GO:0005789 [Name: endoplasmic reticulum membrane]; GO:0006888 [Name: ER to Golgi vesicle-mediated transport]; GO:0043547 [Name: positive regulation of GTPase activity]	TBC1 domain family member 20-like
N5.HOG0067234	GJZJ01154747.1	129225607	XM_054860068	GO:0005742 [Name: mitochondrial outer membrane translocase complex]; GO:0030150 [Name: protein import into mitochondrial matrix]; GO:0008320 [Name: protein transmembrane transporter activity]; GO:0005741 [Name: mitochondrial outer membrane]	Translocase of outer membrane 40
N5.HOG0067283	GJZJ01111059.1	129227791	XM_054862404	GO:0006888 [Name: ER to Golgi vesicle-mediated transport]; GO:0005802 [Name: trans-Golgi network]; GO:0048280 [Name: vesicle fusion with Golgi apparatus]	Yip1 domain-containing 1
N5.HOG0067535	GJZJ01238434.1	129217312	XM_054851590	-	uncharacterized LOC129217312
N5.HOG0067682	GJZJ01224727.1	129219688	XM_054853967	GO:0016887 [Name: ATPase activity]; GO:0005524 [Name: ATP binding]; GO:0005737 [Name: cytoplasm]; GO:0005525 [Name: GTP binding]	obg-like ATPase 1
N5.HOG0067848	GJZJ01234855.1	129217527	XM_054851847	GO:0006511 [Name: ubiquitin-dependent protein catabolic process]; GO:0016567 [Name: protein ubiquitination]; GO:0061630 [Name: ubiquitin protein ligase activity]	E3 ubiquitin-protein ligase MYLIP-like
N5.HOG0067848	GJZJ01261072.1	129217527	XM_054851847	GO:0006511 [Name: ubiquitin-dependent protein catabolic process]; GO:0016567 [Name: protein ubiquitination]; GO:0061630 [Name: ubiquitin protein ligase activity]	E3 ubiquitin-protein ligase MYLIP-like
N5.HOG0067927	GJZJ01272374.1	129223042	XM_054857606	GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0046983 [Name: protein dimerization activity]	uncharacterized LOC129223042
N5.HOG0067969	jg11758.t1	129220157	XM_054854511	GO:0000389 [Name: mRNA 3'-splice site recognition]; GO:0071020 [Name: post-spliceosomal complex]; GO:0071013 [Name: catalytic step 2 spliceosome]; GO:0071014 [Name: post-mRNA release spliceosomal complex]; GO:0000974 [Name: Prp19 complex]; GO:0000350 [Name: generation of catalytic spliceosome for second transesterification step]	pre-mRNA-splicing factor ISY1 homolog
N5.HOG0067969	GJZJ01029019.1	129220157	XM_054854511	GO:0000389 [Name: mRNA 3'-splice site recognition]; GO:0071020 [Name: post-spliceosomal complex]; GO:0071013 [Name: catalytic step 2 spliceosome]; GO:0071014 [Name: post-mRNA release spliceosomal complex]; GO:0000974 [Name: Prp19 complex]; GO:0000350 [Name: generation of catalytic spliceosome for second transesterification step]	pre-mRNA-splicing factor ISY1 homolog
N5.HOG0068060	GJZJ01142490.1	129218219	XM_054852439	GO:0015031 [Name: protein transport]	IST1 homolog
N5.HOG0068189	GJZJ01120918.1	129225882	XM_054860411	GO:0003690 [Name: double-stranded DNA binding]; GO:0006355 [Name: regulation of transcription, DNA-templated]	transcription termination factor 4, mitochondrial-like
N5.HOG0068189	jg2229.t1	129225882	XM_054860411	GO:0003690 [Name: double-stranded DNA binding]; GO:0006355 [Name: regulation of transcription, DNA-templated]	transcription termination factor 4, mitochondrial-like
N5.HOG0068240	GJZJ01216023.1	129218522	XM_054852811	GO:0007064 [Name: mitotic sister chromatid cohesion]; GO:0031390 [Name: Ctf18 RFC-like complex]	chromosome transmission fidelity protein 8 homolog
N5.HOG0068240	GJZJ01216023.1	129218521	XM_054852810	GO:0003712 [Name: transcription cofactor activity]; GO:0005634 [Name: nucleus]; GO:0070063 [Name: RNA polymerase binding]	transcription elongation regulator 1-like
N5.HOG0068242	GJZJ01163068.1	129233465	XM_054867489	GO:0000467 [Name: exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)]; GO:0071035 [Name: nuclear polyadenylation-dependent rRNA catabolic process]; GO:0071034 [Name: CUT catabolic process]; GO:0071051 [Name: polyadenylation-dependent snoRNA 3'-end processing]; GO:0000176 [Name: nuclear exosome (RNase complex)]; GO:0000177 [Name: cytoplasmic exosome (RNase complex)]; GO:0003723 [Name: RNA binding]; GO:0034475 [Name: U4 snRNA 3'-end processing]; GO:0071038 [Name: nuclear polyadenylation-dependent tRNA catabolic process]	exosome complex component RRP40-like
N5.HOG0068427	jg30629.t1	129224020	XM_054858416	-	juvenile hormone acid O-methyltransferase-like
N5.HOG0068525	GJZJ01058149.1	129217070	XM_054851317	-	uncharacterized LOC129217070
N5.HOG0068541	GJZJ01161575.1	129229869	XM_054864248	-	UPF0488 protein C8orf33 homolog
N5.HOG0068573	GJZJ01159129.1	129222953	XM_054857519	GO:0006400 [Name: tRNA modification]; GO:0000287 [Name: magnesium ion binding]; GO:0008193 [Name: tRNA guanylyltransferase activity]	probable tRNA(His) guanylyltransferase
N5.HOG0068583	GJZJ01124345.1	129224736	XM_054859284	GO:0005615 [Name: extracellular space]; GO:0031012 [Name: extracellular matrix]; GO:0005515 [Name: protein binding]	leucine-rich repeat transmembrane protein FLRT3-like
N5.HOG0068607	GJZJ01234638.1	129229867	XM_054864246	GO:0005634 [Name: nucleus]	zinc finger TRAF-type-containing protein 1 homolog
N5.HOG0068839	GJZJ01257847.1	129232505	XM_054866651	GO:0018095 [Name: protein polyglutamylation]; GO:0008017 [Name: microtubule binding]	tubulin polyglutamylase complex subunit 1-like
N5.HOG0069046	GJZJ01125197.1	129226913	XM_054861543	GO:0051726 [Name: regulation of cell cycle]	uncharacterized LOC129226913
N5.HOG0069057	jg33436.t1	129235123	XM_054868811	-	synaptotagmin-14-like
N5.HOG0069099	GJZJ01068351.1	129219728	XM_054854016	-	uncharacterized LOC129219728
N5.HOG0069313	GJZJ01141703.1	129227835	XM_054862448	-	uncharacterized LOC129227835
N5.HOG0069528	GJZJ01098069.1	129227418	XM_054861972	GO:0046983 [Name: protein dimerization activity]	uncharacterized LOC129227418
N5.HOG0069528	jg6402.t1	129227418	XM_054861972	GO:0046983 [Name: protein dimerization activity]	uncharacterized LOC129227418
N5.HOG0069764	GJZJ01153173.1	129229864	XR_008581121	-	uncharacterized LOC129229864
N5.HOG0069782	jg15894.t1	129218312	XM_054852546	-	uncharacterized LOC129218312
N5.HOG0069782	GJZJ01176803.1	129218312	XM_054852546	-	uncharacterized LOC129218312
N5.HOG0070790	jg29129.t1	129224736	XM_054859285	GO:0005615 [Name: extracellular space]; GO:0031012 [Name: extracellular matrix]; GO:0005515 [Name: protein binding]	leucine-rich repeat transmembrane protein FLRT3-like
N5.HOG0072736	jg18047.t1	129218363	XM_054852605	-	uncharacterized LOC129218363
N5.HOG0073354	jg25810.t1	129219279	XM_054853617	GO:0000287 [Name: magnesium ion binding]; GO:0005829 [Name: cytosol]; GO:0019878 [Name: lysine biosynthetic process via aminoadipic acid]; GO:0008897 [Name: holo-[acyl-carrier-protein] synthase activity]	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase-like
N5.HOG0079631	jg12641.t1	129220133	XM_054854477	-	uncharacterized LOC129220133
N5.HOG0083281	GJZJ01114690.1	129225178	XM_054859740	GO:0005634 [Name: nucleus]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0043565 [Name: sequence-specific DNA binding]; GO:0030154 [Name: cell differentiation]	ets DNA-binding protein pokkuri-like
N5.HOG0085454	GJZJ01232146.1	129232663	XM_054866795	GO:0005515 [Name: protein binding]	protein artichoke-like
N5.HOG0085454	jg8750.t1	129232663	XM_054866795	GO:0005515 [Name: protein binding]	protein artichoke-like
N5.HOG0085459	jg30003.t1	129225229	XM_054859804	-	armadillo-like helical domain-containing protein 4
N5.HOG0085468	jg18619.t1	129219000	XM_054853319	GO:0005829 [Name: cytosol]; GO:0045892 [Name: negative regulation of transcription, DNA-templated]; GO:0005634 [Name: nucleus]	Programmed cell death 4
N5.HOG0085663	GJZJ01066026.1	129224034	XM_054858432	GO:0043130 [Name: ubiquitin binding]; GO:0016020 [Name: membrane]; GO:0035091 [Name: phosphatidylinositol binding]; GO:0007165 [Name: signal transduction]; GO:0005768 [Name: endosome]; GO:0030276 [Name: clathrin binding]	TOM1-like protein 2
N5.HOG0088810	GJZJ01206361.1	129225178	XM_054859740	GO:0005634 [Name: nucleus]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0043565 [Name: sequence-specific DNA binding]; GO:0030154 [Name: cell differentiation]	ets DNA-binding protein pokkuri-like
N5.HOG0088810	GJZJ01265225.1	129225178	XM_054859740	GO:0005634 [Name: nucleus]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0043565 [Name: sequence-specific DNA binding]; GO:0030154 [Name: cell differentiation]	ets DNA-binding protein pokkuri-like
N5.HOG0093015	GJZJ01152513.1	129229869	XM_054864248	-	UPF0488 protein C8orf33 homolog
N5.HOG0093518	jg25770.t1	129231632	XM_054865999	GO:0019786 [Name: Atg8-specific protease activity]	cysteine protease ATG4B-like
N5.HOG0105630	GJZJ01073337.1	129235249	XM_054868958	GO:0005524 [Name: ATP binding]; GO:0007254 [Name: JNK cascade]; GO:0004705 [Name: JUN kinase activity]; GO:0005634 [Name: nucleus]; GO:0006468 [Name: protein phosphorylation]; GO:0005737 [Name: cytoplasm]	stress-activated protein kinase JNK-like
