GO.ID	Description	p.Val
GO:0030234	enzyme regulator activity	0.485
GO:0008173	RNA methyltransferase activity	0.486
GO:0003678	DNA helicase activity	0.487
GO:0051119	sugar transmembrane transporter activity	0.487
GO:0030515	snoRNA binding	0.488
GO:0031545	peptidyl-proline 4-dioxygenase activity	0.488
GO:0005080	protein kinase C binding	0.488
GO:0004768	stearoyl-CoA 9-desaturase activity	0.488
GO:0001786	phosphatidylserine binding	0.488
GO:0003785	actin monomer binding	0.488
GO:0008013	beta-catenin binding	0.488
GO:0005044	scavenger receptor activity	0.488
GO:0015149	hexose transmembrane transporter activity	0.488
GO:0015385	sodium:proton antiporter activity	0.488
GO:0070403	NAD+ binding	0.488
GO:0008745	N-acetylmuramoyl-L-alanine amidase activity	0.488
GO:0003746	translation elongation factor activity	0.488
GO:0003747	translation release factor activity	0.488
GO:0051787	misfolded protein binding	0.488
GO:0030371	translation repressor activity	0.488
GO:0051539	4 iron, 4 sulfur cluster binding	0.488
GO:0043138	3'-5' DNA helicase activity	0.488
GO:0000175	3'-5'-RNA exonuclease activity	0.488
GO:0031683	G-protein beta/gamma-subunit complex binding	0.488
GO:0030628	pre-mRNA 3'-splice site binding	0.488
GO:0004376	glycolipid mannosyltransferase activity	0.488
GO:0045296	cadherin binding	0.488
GO:0001671	ATPase activator activity	0.488
GO:0000340	RNA 7-methylguanosine cap binding	0.488
GO:0042826	histone deacetylase binding	0.488
GO:0008821	crossover junction DNA endonuclease activity	0.488
GO:0008251	tRNA-specific adenosine deaminase activity	0.488
GO:0008253	5'-nucleotidase activity	0.488
GO:0030552	cAMP binding	0.488
GO:0008201	heparin binding	0.488
GO:0015020	glucuronosyltransferase activity	0.488
GO:0004518	nuclease activity	0.488
GO:0005215	transporter activity	0.492
GO:0051082	unfolded protein binding	0.495
GO:0003735	structural constituent of ribosome	0.495
GO:0000149	SNARE binding	0.495
GO:0140110	transcription regulator activity	0.496
GO:0003723	RNA binding	0.501
GO:0003824	catalytic activity	0.504
GO:0046872	metal ion binding	0.505
GO:0016791	phosphatase activity	0.536
GO:0071949	FAD binding	0.545
GO:0019706	protein-cysteine S-palmitoyltransferase activity	0.545
GO:0003743	translation initiation factor activity	0.545
GO:0005385	zinc ion transmembrane transporter activity	0.545
GO:0030276	clathrin binding	0.545
GO:0046982	protein heterodimerization activity	0.545
GO:0004842	ubiquitin-protein transferase activity	0.547
GO:0005524	ATP binding	0.578
GO:0005515	protein binding	0.585
GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	0.612
