GO.ID	Term	Annotated	Significant	Expected	P_value
198	GO:0042262	DNA protection	2	1	0.24	0.22262
199	GO:0016539	intein-mediated protein splicing	2	1	0.24	0.22262
200	GO:0043490	malate-aspartate shuttle	2	1	0.24	0.22262
201	GO:0035099	hemocyte migration	2	1	0.24	0.22262
202	GO:0099044	vesicle tethering to endoplasmic reticulum	2	1	0.24	0.22262
203	GO:0010737	protein kinase A signaling	2	1	0.24	0.22262
204	GO:0016332	establishment or maintenance of polarity of embryonic epithelium	2	1	0.24	0.22262
205	GO:0036158	outer dynein arm assembly	2	1	0.24	0.22262
206	GO:0110031	negative regulation of G2/MI transition of meiotic cell cycle	2	1	0.24	0.22262
207	GO:0110032	positive regulation of G2/MI transition of meiotic cell cycle	2	1	0.24	0.22262
208	GO:0045104	intermediate filament cytoskeleton organization	2	1	0.24	0.22262
209	GO:2000650	negative regulation of sodium ion transmembrane transporter activity	2	1	0.24	0.22262
210	GO:0070212	protein poly-ADP-ribosylation	2	1	0.24	0.22262
211	GO:0070973	protein localization to endoplasmic reticulum exit site	2	1	0.24	0.22262
212	GO:0048254	snoRNA localization	2	1	0.24	0.22262
213	GO:0070935	3'-UTR-mediated mRNA stabilization	2	1	0.24	0.22262
214	GO:2000641	regulation of early endosome to late endosome transport	2	1	0.24	0.22262
215	GO:0006784	heme A biosynthetic process	2	1	0.24	0.22262
216	GO:0006011	UDP-glucose metabolic process	2	1	0.24	0.22262
217	GO:0006014	D-ribose metabolic process	2	1	0.24	0.22262
218	GO:0048210	Golgi vesicle fusion to target membrane	2	1	0.24	0.22262
219	GO:0048211	Golgi vesicle docking	2	1	0.24	0.22262
220	GO:1990592	protein K69-linked ufmylation	2	1	0.24	0.22262
221	GO:0051898	negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	2	1	0.24	0.22262
222	GO:0070072	vacuolar proton-transporting V-type ATPase complex assembly	2	1	0.24	0.22262
223	GO:0019346	transsulfuration	2	1	0.24	0.22262
224	GO:0045056	transcytosis	2	1	0.24	0.22262
225	GO:0045041	protein import into mitochondrial intermembrane space	2	1	0.24	0.22262
226	GO:0008612	peptidyl-lysine modification to peptidyl-hypusine	2	1	0.24	0.22262
227	GO:0019464	glycine decarboxylation via glycine cleavage system	2	1	0.24	0.22262
228	GO:0106034	protein maturation by [2Fe-2S] cluster transfer	2	1	0.24	0.22262
229	GO:0031929	TOR signaling	30	4	3.55	0.22271
230	GO:0007091	metaphase/anaphase transition of mitotic cell cycle	15	2	1.77	0.22278
231	GO:0055074	calcium ion homeostasis	34	4	4.02	0.22285
232	GO:0045333	cellular respiration	48	4	5.68	0.22332
233	GO:0008033	tRNA processing	81	18	9.58	0.23896
234	GO:0048193	Golgi vesicle transport	114	21	13.49	0.23940
235	GO:0032508	DNA duplex unwinding	16	4	1.89	0.24217
236	GO:0031167	rRNA methylation	15	3	1.77	0.24261
237	GO:0033314	mitotic DNA replication checkpoint signaling	8	2	0.95	0.24270
238	GO:0034587	piRNA processing	8	2	0.95	0.24270
239	GO:0051480	regulation of cytosolic calcium ion concentration	8	2	0.95	0.24270
240	GO:0006491	N-glycan processing	8	2	0.95	0.24270
241	GO:0006268	DNA unwinding involved in DNA replication	8	2	0.95	0.24270
242	GO:0006487	protein N-linked glycosylation	28	4	3.31	0.25850
243	GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	41	5	4.85	0.25886
244	GO:0001934	positive regulation of protein phosphorylation	21	5	2.48	0.28820
245	GO:0048278	vesicle docking	22	5	2.6	0.28827
246	GO:0007020	microtubule nucleation	10	3	1.18	0.28860
247	GO:0031110	regulation of microtubule polymerization or depolymerization	16	3	1.89	0.28900
248	GO:0016925	protein sumoylation	9	2	1.06	0.28910
249	GO:0035335	peptidyl-tyrosine dephosphorylation	9	2	1.06	0.28910
250	GO:0007218	neuropeptide signaling pathway	9	2	1.06	0.28910
251	GO:0000727	double-strand break repair via break-induced replication	9	2	1.06	0.28910
252	GO:0006303	double-strand break repair via nonhomologous end joining	9	2	1.06	0.28910
253	GO:0003333	amino acid transmembrane transport	27	5	3.19	0.29148
254	GO:0000413	protein peptidyl-prolyl isomerization	16	3	1.89	0.29200
255	GO:0007017	microtubule-based process	193	26	22.83	0.31364
256	GO:0007173	epidermal growth factor receptor signaling pathway	6	3	0.71	0.31400
257	GO:0000422	autophagy of mitochondrion	24	4	2.84	0.31403
258	GO:0045022	early endosome to late endosome transport	5	2	0.59	0.31433
259	GO:0061077	chaperone-mediated protein folding	8	2	0.95	0.31446
260	GO:0016051	carbohydrate biosynthetic process	28	4	3.31	0.31460
261	GO:0035303	regulation of dephosphorylation	3	1	0.35	0.31462
262	GO:0009099	L-valine biosynthetic process	3	1	0.35	0.31462
263	GO:0002949	tRNA threonylcarbamoyladenosine modification	3	1	0.35	0.31462
264	GO:0006542	glutamine biosynthetic process	3	1	0.35	0.31462
265	GO:0051351	positive regulation of ligase activity	3	1	0.35	0.31462
266	GO:0032204	regulation of telomere maintenance	3	1	0.35	0.31462
267	GO:0034551	mitochondrial respiratory chain complex III assembly	3	1	0.35	0.31462
