GO.ID	Description	p.Val
GO:0001006	RNA polymerase III type 3 promoter sequence-specific DNA binding	0.3534
GO:0008013	beta-catenin binding	0.3534
GO:0003990	acetylcholinesterase activity	0.3534
GO:0004602	glutathione peroxidase activity	0.3534
GO:0003950	NAD+-protein poly-ADP-ribosyltransferase activity	0.3534
GO:0001540	amyloid-beta binding	0.3534
GO:0004828	serine-tRNA ligase activity	0.3534
GO:0030942	endoplasmic reticulum signal peptide binding	0.3534
GO:0004362	glutathione-disulfide reductase (NADPH) activity	0.3534
GO:0005178	integrin binding	0.3534
GO:0016722	oxidoreductase activity, acting on metal ions	0.3534
GO:0008508	bile acid:sodium symporter activity	0.3534
GO:0008420	RNA polymerase II CTD heptapeptide repeat phosphatase activity	0.3534
GO:0047223	beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity	0.3534
GO:0003839	gamma-glutamylcyclotransferase activity	0.3534
GO:0000146	microfilament motor activity	0.3534
GO:0044325	transmembrane transporter binding	0.3534
GO:0016922	nuclear receptor binding	0.3534
GO:0004557	alpha-galactosidase activity	0.3534
GO:0048487	beta-tubulin binding	0.3534
GO:0019825	oxygen binding	0.3534
GO:0043035	chromatin insulator sequence binding	0.3534
GO:0004791	thioredoxin-disulfide reductase (NADPH) activity	0.3534
GO:0061665	SUMO ligase activity	0.3534
GO:0002039	p53 binding	0.3534
GO:0005248	voltage-gated sodium channel activity	0.3534
GO:0005523	tropomyosin binding	0.3534
GO:0004430	1-phosphatidylinositol 4-kinase activity	0.3534
GO:0004776	succinate-CoA ligase (GDP-forming) activity	0.3534
GO:0043236	laminin binding	0.3534
GO:0043175	RNA polymerase core enzyme binding	0.3537
GO:0019207	kinase regulator activity	0.3539
GO:0000976	transcription cis-regulatory region binding	0.3660
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.3706
GO:0003697	single-stranded DNA binding	0.3791
GO:0031490	chromatin DNA binding	0.4001
GO:0070006	metalloaminopeptidase activity	0.4006
GO:0042803	protein homodimerization activity	0.4006
GO:0050839	cell adhesion molecule binding	0.4074
GO:0004222	metalloendopeptidase activity	0.4084
GO:0008146	sulfotransferase activity	0.4093
GO:0042393	histone binding	0.4382
GO:0019001	guanyl nucleotide binding	0.4389
GO:0051536	iron-sulfur cluster binding	0.4396
GO:0032549	ribonucleoside binding	0.4409
GO:0061608	nuclear import signal receptor activity	0.4409
GO:0003785	actin monomer binding	0.4409
GO:0016303	1-phosphatidylinositol-3-kinase activity	0.4409
GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	0.4409
GO:0030729	acetoacetate-CoA ligase activity	0.4409
GO:2001069	glycogen binding	0.4409
GO:0008312	7S RNA binding	0.4409
GO:1990841	promoter-specific chromatin binding	0.4409
GO:0015279	store-operated calcium channel activity	0.4409
GO:0004865	protein serine/threonine phosphatase inhibitor activity	0.4409
GO:0000774	adenyl-nucleotide exchange factor activity	0.4409
GO:0046975	histone H3K36 methyltransferase activity	0.4409
GO:0030619	U1 snRNA binding	0.4409
GO:0004144	diacylglycerol O-acyltransferase activity	0.4409
GO:0015232	heme transmembrane transporter activity	0.4409
GO:0008239	dipeptidyl-peptidase activity	0.4409
GO:0004021	L-alanine:2-oxoglutarate aminotransferase activity	0.4409
GO:0008201	heparin binding	0.4409
GO:0004017	adenylate kinase activity	0.4409
GO:0003887	DNA-directed DNA polymerase activity	0.4409
GO:0003906	DNA-(apurinic or apyrimidinic site) endonuclease activity	0.4409
GO:0080019	alcohol-forming very long-chain fatty acyl-CoA reductase activity	0.4409
GO:0001640	adenylate cyclase inhibiting G protein-coupled glutamate receptor activity	0.4409
GO:0070530	K63-linked polyubiquitin modification-dependent protein binding	0.4409
GO:0005049	nuclear export signal receptor activity	0.4409
GO:0004523	RNA-DNA hybrid ribonuclease activity	0.4409
GO:0004535	poly(A)-specific ribonuclease activity	0.4409
GO:0070679	inositol 1,4,5 trisphosphate binding	0.4409
GO:0015116	sulfate transmembrane transporter activity	0.4409
GO:0015149	hexose transmembrane transporter activity	0.4409
GO:0015137	citrate transmembrane transporter activity	0.4409
GO:0019900	kinase binding	0.4415
GO:0003899	DNA-directed 5'-3' RNA polymerase activity	0.4487
GO:0004693	cyclin-dependent protein serine/threonine kinase activity	0.4501
GO:0043169	cation binding	0.4512
GO:0003735	structural constituent of ribosome	0.4571
GO:0046982	protein heterodimerization activity	0.4752
GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	0.4803
GO:0030246	carbohydrate binding	0.4820
GO:0008173	RNA methyltransferase activity	0.4971
GO:0003777	microtubule motor activity	0.4972
