"HOG","z_obs","orb_count","non_orb_count","n_perm_valid","orb_p","non_orb_p","orb_q","non_orb_q"
"N5.HOG0060023",1.85849696128687,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060026",2.44226982377659,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0060028",0.901105217381742,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060031",0.0484891888773834,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060034",0.0763069427428462,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0060035",1.08539796711446,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060037",0.46544217390482,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060038",0.793692558028651,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060039",-1.95685621104413,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0060044",-1.20501029791774,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0060047",0.846608801821549,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060049",0.928893704462872,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060051",-0.496906087710391,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0060056",0.320830407903705,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060057",-0.0285700089639232,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060061",-1.27343808976318,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0060062",1.8855284264622,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0060063",-0.747001541344639,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0060065",-0.396223051243373,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060067",0.89275340019413,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060069",2.28664930875522,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060071",-4.749260883168,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0060075",-4.39323680870958,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0060080",1.2475182260843,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060084",-0.0716619607425847,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0060086",-1.52193995781369,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0060087",1.074450363838,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060089",0.863785599807626,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060091",-0.183354254974241,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0060093",-1.0891365403937,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0060098",-3.33896482280092,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0060099",0.179022889982209,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060100",0.593766164577709,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060106",0.106160176264435,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060109",0.145679804111841,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060112",-3.07137879903647,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0060113",0.675985615434432,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060120",2.56148021211814,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060128",1.79792015204773,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060130",-0.253242760095528,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0060132",3.33104978629134,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060133",-3.25488601300521,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0060134",1.75740681889216,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060137",3.50922800719128,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060138",1.19876523058316,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0060139",4.52641465772029,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060142",2.50459637886939,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060144",0.533067770803091,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060145",0.77485666173574,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060147",-0.275208359843091,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060149",-1.59284104270832,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0060151",2.90989779643833,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060152",0.745917627914217,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060153",4.5183366135831,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0060155",0.883462992090345,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060157",0.138578078651229,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060161",-0.0706878313720856,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060165",-0.519559116911408,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060173",NA,0,0,0,NA,NA,NA,NA
"N5.HOG0060183",1.77384524558395,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060186",-2.31628362774346,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0060195",1.34450522029865,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060198",4.44485322866533,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0060199",-0.205134917636959,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060203",0.46273920864733,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060204",2.22254641089875,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060206",0.99386288554415,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060213",0.100620169731352,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0060215",-1.05087413813922,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0060216",-1.67027286096277,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0060242",0.240520942637873,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060243",1.59915948357634,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0060248",1.9462576640104,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060255",0.212764206756296,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0060258",0.639926643899696,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060263",0.460701642591646,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0060266",-1.758748529027,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0060267",-1.09156630443196,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0060268",2.75954866123939,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060269",0.0647857045751184,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060270",1.8816155650943,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060271",0.530803455746623,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060272",-1.91006481432527,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0060283",-1.13452073022728,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0060288",-0.960336141476997,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0060290",-1.97474885989795,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0060292",0.00159368800536251,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060293",0.646613360847058,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060294",3.1101454036006,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0060295",-1.04449644052267,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0060296",NA,0,0,0,NA,NA,NA,NA
"N5.HOG0060297",-1.55119101741448,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0060298",1.3142919235784,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060299",0.357209476722529,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060301",0.17455105024664,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060302",-4.28975137608936,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0060303",0.69404387028798,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060304",-1.99915686271905,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0060306",-0.372032449591443,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0060308",-0.506003801218276,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0060311",4.84088230603966,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060312",-1.69359410722699,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0060317",0.553338078217482,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060329",0.197248103337377,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060348",0.249126562008557,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060349",0.986594785869352,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0060350",0.0299731197972783,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060351",-2.36673789270785,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0060355",-2.32467395321499,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0060356",-1.30110442327793,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0060374",0.963741781107374,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060376",0.50890610758138,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060379",1.95585981030043,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0060382",-0.429838042736462,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0060383",NA,0,0,0,NA,NA,NA,NA
"N5.HOG0060390",4.81817769525878,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060391",0.101046185477766,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060392",-2.77465822122293,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0060393",3.05142657519287,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060394",-2.13457664272475,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0060399",0.482169566594488,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060412",0.634390359921864,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060413",-1.83868457294416,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0060414",0.673240540512166,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060415",-2.35082743004226,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0060417",-4.01917668337439,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0060424",2.0034131525345,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060432",-0.867058671130498,6,3,9,0.7,0.4,0.94024330996738,1
"N5.HOG0060435",0.564595786913422,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060437",-0.185788675173874,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060438",1.1215230573112,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060439",0.257677786001133,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060445",-0.200499314107047,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060449",-3.11923345058092,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0060450",-2.00673441210565,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0060452",-2.18864843569755,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0060455",-0.628882173868288,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0060457",-3.70812067159584,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0060459",0.284407690652983,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060460",-0.309706101926784,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0060463",0.808952763246146,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060467",0.154910466456093,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060468",0.397481488133113,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060472",-2.45830467820563,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0060473",5.39047255870753,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060475",-2.90988333970713,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0060478",-2.86563224023001,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0060481",0.69417384220215,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060499",0.361693436195527,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060504",0.597060866903296,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060505",-0.880132878810199,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0060506",-0.358633710120849,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060507",-0.252202818606401,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0060509",-1.77452674645004,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0060512",-1.35933163096785,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0060515",-1.8653222816621,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0060519",0.595014098167165,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060526",2.00823670393247,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060530",0.403565901350838,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060531",0.517624969870796,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060533",-1.55247880412391,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0060539",-1.54983805644605,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0060545",0.114619952135267,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0060546",-1.59651636293923,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0060547",2.3955410464336,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060548",-0.387913602333067,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060549",0.779490683458158,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060551",-3.90920765277262,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0060555",0.0508391031844539,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060560",1.35903554131948,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060563",-2.29496274441764,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060564",-0.415898574414351,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0060567",1.33936978051155,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060569",0.879329995466275,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060582",-0.273952324536699,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060588",NA,0,0,0,NA,NA,NA,NA
"N5.HOG0060590",-0.693544790053694,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0060597",0.487644303953838,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060598",0.374439374413484,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060599",0.866566058834912,1,8,9,0.2,0.9,0.928729988770207,1
"N5.HOG0060615",NA,0,0,0,NA,NA,NA,NA
"N5.HOG0060617",0.242747823047524,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060618",0.583832189605125,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060625",0.790338288006188,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0060628",-3.89235088287577,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0060645",0.464843265759563,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060652",5.13251863966135,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060653",2.8608902830703,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0060656",-0.8288759489505,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0060660",0.495952944204371,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0060664",0.727001094290975,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0060670",-0.179834763559511,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0060671",-0.0493752541946859,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0060672",-1.61423142972716,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0060674",0.0109673396283752,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060675",0.313538525002732,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060677",0.230414687190621,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060685",0.454961717786791,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0060691",2.60869426472795,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060692",-1.43873293047598,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0060695",2.10499602888995,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060699",-0.597846711097754,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0060700",0.107298487025193,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0060704",2.94012652164286,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0060705",2.45790067267815,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060706",1.67611711753493,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0060712",-0.936239784739007,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0060720",-0.83165264040487,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0060727",-1.36742222827538,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0060731",-0.561672725365731,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
