HOG,error,coef_.Intercept._Estimate,coef_.Intercept._StdErr,coef_.Intercept._z.value,coef_.Intercept._p.value,coef_orb_weavingTRUE_Estimate,coef_orb_weavingTRUE_StdErr,coef_orb_weavingTRUE_z.value,coef_orb_weavingTRUE_p.value,qvalue
N5.HOG0032703,,0.349869947310396,0.139386202440299,2.5100758983677,0.0120705214928161,-0.268945748171415,0.0737853413487901,-3.64497531969235,0.0002674174633727,0.0027199489891996
N5.HOG0064507,,0.270800330028111,0.280329298843783,0.966007945459236,0.334040205229575,-0.810966802263166,0.222725918605317,-3.64109757562723,0.0002714782142171,0.0027488828064829
N5.HOG0065455,,0.193066108198185,0.153571616631133,1.25717311853215,0.208690954991042,-0.302250397755721,0.0830124588082687,-3.64102451722119,0.0002715552723693,0.0027488828064829
N5.HOG0065180,,0.067352352825999,0.139191980907539,0.48388098500257,0.628470335955344,-0.268117241796244,0.0736450277353109,-3.64066998195574,0.0002719295086871,0.002749398009715
N5.HOG0019006,,0.239226000020393,0.30257665978018,0.790629390231847,0.42916029106432,-1.39009209748909,0.382044407788411,-3.63856156287194,0.0002741650941071,0.002764781584001
N5.HOG0059996,,0.304421603185997,0.207283432812853,1.46862486333312,0.141934567234479,-0.452003391667902,0.124234227745502,-3.63831610555704,0.0002744264723184,0.002764781584001
N5.HOG0033050,,0.128490776124008,0.142079619256762,0.904357548226554,0.365805840692833,-0.27385915249746,0.0754393934877095,-3.63018762262553,0.0002832152753908,0.0028369142331156
N5.HOG0060929,,0.347527452551554,0.182767105251534,1.90147703041676,0.0572395583221269,-0.376380990581551,0.103798408672592,-3.62607669418862,0.0002877599217317,0.0028691155644515
N5.HOG0033226,,0.24459011800628,0.225043289409176,1.08685808249792,0.27709953388512,-0.510893342579055,0.140923711802856,-3.62531852193735,0.000288605510582,0.0028702238982795
N5.HOG0066422,,0.230948373711388,0.16893710007623,1.36706723157421,0.171604233172102,-0.339167720187198,0.0935498351910941,-3.62552985255806,0.0002883695800254,0.0028702238982795
N5.HOG0048918,,0.531278524582736,0.189221854955772,2.80770170394384,0.0049896421598635,-0.394443722969433,0.108824088539887,-3.62459937190156,0.0002894097286919,0.002874859555847
N5.HOG0026576,,0.763909690186729,0.185903776960234,4.1091671330063,3.97088624340096e-05,-0.384634162909693,0.106185630340403,-3.62228073305831,0.0002920169578819,0.0028939968643026
N5.HOG0060801,,0.385609753592906,0.204210822052634,1.88829245050254,0.0589867002686576,-0.437279551685347,0.121087759403104,-3.61126140115973,0.0003047113426025,0.002995971755481
N5.HOG0065052,,0.100791993756509,0.136135186478742,0.740381648298164,0.459068451025288,-0.258622052781526,0.0716115594182123,-3.61145679388394,0.0003044818161731,0.002995971755481
N5.HOG0064514,,0.202666308076976,0.180572398671976,1.12235485360714,0.261711591875435,-0.368276493561477,0.101981498084385,-3.61120890042962,0.000304773042443,0.002995971755481
N5.HOG0066605,,0.17589558344057,0.102969628017723,1.70822782238561,0.0875940779380733,-0.187664934962888,0.0519982768228983,-3.60906065410703,0.000307307758269,0.0030174001268972
N5.HOG0030704,,-0.206404783885396,0.294291581225802,-0.701361496736215,0.483077444329419,-0.920068204656657,0.255545811458964,-3.60040416786249,0.0003177229178024,0.0030946502289693
N5.HOG0017881,,-0.0842622994663899,0.708856097411898,-0.118870811401693,0.905377706893256,-1.13339368726299,0.315045305963548,-3.59755776648243,0.0003212191696119,0.0031215527172961
N5.HOG0032705,,0.491364035090165,0.303942213102947,1.61663636674165,0.105956797030407,-1.07996094002307,0.300446522749827,-3.5945196840315,0.0003249905753315,0.0031402582573977
N5.HOG0029155,,0.151817348278635,0.20354577822687,0.745863410192773,0.455749930353368,-0.432294807095959,0.120259138405461,-3.59469403180365,0.000324773027943,0.0031402582573977
N5.HOG0057741,,0.433611717307856,0.285781443389188,1.51728437006089,0.12919490266941,-0.820508671088897,0.228827247578782,-3.58571227758359,0.0003361594290189,0.0032371428573603
N5.HOG0063234,,0.0759467787252673,0.141409417451722,0.537070161902023,0.591219150562016,-0.268239253815932,0.0748238571017245,-3.58494288060098,0.0003371519859405,0.0032410298352117
N5.HOG0057842,,0.232023714611578,0.285920396230019,0.811497597481357,0.417079972034368,-0.819446173486052,0.228740654213098,-3.5824247172199,0.0003404197372939,0.0032670688138849
N5.HOG0066447,,0.271045589248996,0.103435885573756,2.62042121789273,0.0087821218989089,-0.186827264006413,0.0522099935333967,-3.57838128991353,0.0003457288345864,0.0033064450707483
N5.HOG0065954,,0.0850921882751361,0.206533981460475,0.412000909842628,0.680338756351264,-0.438044716463533,0.122533204501246,-3.57490623253127,0.0003503534377013,0.0033435355938772
N5.HOG0039358,,0.0506420074523482,0.207362060994384,0.244220216608089,0.807060270445494,-0.440564876718731,0.123249600058479,-3.5745744936267,0.0003507979278429,0.0033440243925319
N5.HOG0069685,,0.0113007983475838,0.228151202924148,0.0495320568234784,0.960495290893714,-0.510199409794804,0.142794936586573,-3.57295168855994,0.0003529799020727,0.0033572967590346
N5.HOG0063198,,0.198897014556369,0.136048965080519,1.46195169098606,0.143754448516347,-0.25450787936404,0.0713883988974698,-3.56511538701928,0.0003636961463112,0.0034515006650023
N5.HOG0058170,,0.390792533391152,0.214808868377242,1.8192569810705,0.0688722332105448,-0.46186126099509,0.129679294710421,-3.5615651829881,0.0003686505566202,0.0034946181055728
N5.HOG0060063,,0.372132128118935,0.258054444605005,1.44206827628389,0.149283113429226,-0.628830322507311,0.177070687837304,-3.55129541872618,0.0003833398801697,0.0036137219772697
N5.HOG0030172,,0.521918316129212,0.140137681471132,3.7243253252818,0.0001958382520085,-0.261304368202991,0.0738372133707856,-3.5389251066506,0.0004017598189725,0.0037417347204485
N5.HOG0059934,,0.408718178959033,0.148325040561537,2.75555750675466,0.0058592203670572,-0.27976519155283,0.0790449164487608,-3.53931921395833,0.0004011604398072,0.0037417347204485
N5.HOG0069957,,0.0135364421093466,0.219671102829265,0.0616214055240008,0.950864330191516,-0.473414158327643,0.133751235798896,-3.53951240524951,0.0004008669295309,0.0037417347204485
N5.HOG0066414,,0.0627228772819089,0.128025694127232,0.48992413366316,0.624187584729553,-0.235004395684006,0.0664037518770354,-3.53902285700936,0.0004016110771039,0.0037417347204485
N5.HOG0066873,,0.160569786579439,0.0885318388492329,1.81369537407762,0.0697246376703036,-0.155452740973652,0.0439543476390969,-3.53668634215784,0.0004051805552285,0.003765344984954
N5.HOG0068769,,0.109321599116401,0.102271699301246,1.06893304661331,0.28509983978564,-0.182024197988077,0.051488664191914,-3.53522859535872,0.0004074225349724,0.0037820463302844
N5.HOG0014260,,0.172935368134328,0.161265383729026,1.07236509246715,0.283556080484645,-0.309508178855623,0.0875792768535838,-3.53403441972994,0.000409267777572,0.0037908983881831
N5.HOG0051785,,0.537535268303625,0.227578825621857,2.3619739966353,0.0181779171994824,-0.499085218994317,0.141247821721653,-3.53340117327848,0.0004102494356623,0.003795856209982
N5.HOG0068451,,0.0875757213293388,0.049538130205479,1.76784470802761,0.0770868684384105,-0.083883205340658,0.0237743186674745,-3.52831164223511,0.0004182194676787,0.0038452374886095
N5.HOG0048489,,0.356948992527965,0.206104784190267,1.73188115904406,0.0832947239860499,-0.428260577484255,0.121417441755252,-3.52717510180723,0.0004200188920659,0.0038527103763489
N5.HOG0063879,,0.148790809820956,0.135446984752596,1.09851695918321,0.271978816344365,-0.249950642321134,0.0708781258893146,-3.52648492302779,0.0004211151413052,0.0038586034864905
N5.HOG0060968,,0.233225547260732,0.224878168039133,1.0371195625364,0.299680139244244,-0.487903811134548,0.138406501176781,-3.52515096463112,0.0004232415179968,0.0038676576548449
N5.HOG0051883,,0.250929287085904,0.29991566578561,0.8366661555628,0.402780248149172,-1.75972511169004,0.499211473200062,-3.52500935206835,0.0004234678411302,0.0038676576548449
N5.HOG0041240,,0.122212385397194,0.205399157496715,0.594999448326113,0.551843839747364,-0.425809219841781,0.120788613122418,-3.52524305755732,0.0004230943970403,0.0038676576548449
N5.HOG0041902,,0.16088253762908,0.10832223334832,1.4852217560152,0.137485090666969,-0.193370908560095,0.0548718755204373,-3.52404408863468,0.0004250135240653,0.0038776098420349
N5.HOG0042491,,0.617411395835232,0.207222862609825,2.97945597343543,0.0028876072300871,-0.430917327498568,0.122310012150229,-3.5231566077296,0.0004264393001993,0.0038822868194926
N5.HOG0059188,,0.28657734092707,0.114386205643683,2.50534878147604,0.0122330695574679,-0.205355466585607,0.0583296950821899,-3.52059900701091,0.0004305732155686,0.0039073713809818
N5.HOG0058149,,0.504256413258956,0.16937102986215,2.9772294215213,0.0029086626309919,-0.327586782326262,0.093072795017841,-3.51968351507514,0.0004320620199241,0.0039093220792511
N5.HOG0044623,,0.403427561444544,0.287533585086807,1.40306239816385,0.160598232719272,-0.79162871407412,0.224886604931777,-3.52012390562023,0.0004313452428417,0.0039093220792511
N5.HOG0068490,,0.072649574837142,0.112501087601999,0.645767755545244,0.51842977312079,-0.201263037135995,0.0572376058090273,-3.51627281210026,0.0004376510327867,0.0039547187773721
N5.HOG0034725,,0.961647724620554,0.190944172807256,5.036276889116,4.74673793007173e-07,-0.382703391441322,0.108918346950905,-3.51367241750214,0.0004419574835939,0.0039851628315082
N5.HOG0060302,,0.378005750037163,0.14919197567503,2.53368687107231,0.0112869540711424,-0.279224091145888,0.0794801139456867,-3.51313149018254,0.0004428582557487,0.003989054984703
N5.HOG0061171,,0.27125059603932,0.135355478077518,2.00398683445951,0.0450714707421485,-0.24842379963713,0.0707655502956191,-3.51051886969512,0.0004472330646454,0.004015699410576
N5.HOG0058667,,0.497334168979908,0.159410177975888,3.11983949390693,0.0018094960939061,-0.3022905033976,0.0861706814787228,-3.5080435504301,0.0004514151453256,0.0040404505166638
N5.HOG0061878,,3.14202163975303,0.168443269354486,18.6532928967361,1.1873411946512799e-77,-2.68193659159699,0.76550947560448,-3.50346622356205,0.0004592448930732,0.0040975919376959
N5.HOG0066525,,0.696155980327492,0.301551589772035,2.3085800371796,0.0209668967616031,-0.909870466150018,0.259684431470563,-3.50375438757544,0.0004587482601403,0.0040975919376959
N5.HOG0065094,,0.372608848232718,0.24018232183309,1.55135834056786,0.120815832887479,-0.537936956713197,0.153533228094292,-3.50371683960702,0.0004588129433447,0.0040975919376959
N5.HOG0070883,,-0.117482674814268,0.27058784964898,-0.434175721366177,0.664160842107395,-0.672806620711052,0.192281235876879,-3.49907580759395,0.0004668738229459,0.0041525885648574
N5.HOG0035302,,1.01900238662654,0.182998772083056,5.56835641587832,2.57153405180765e-08,-0.359201676215784,0.102713273914873,-3.4971300448809,0.0004702925138398,0.0041749673070491
N5.HOG0049498,,-0.101278423153342,0.305781607186539,-0.331211625464308,0.74048463950428,-0.956483034695504,0.27350865668856,-3.49708505125904,0.0004703718428642,0.0041749673070491
N5.HOG0069202,,-0.0406298785918939,0.256952383391485,-0.158122209475642,0.874360500135191,-0.601594278734018,0.172570477917472,-3.48607876615905,0.0004901566589983,0.0043091199577852
N5.HOG0066646,,0.24445897950782,0.112511522263476,2.17274617381278,0.0297994264802686,-0.199326587071879,0.0571814322582941,-3.4858620919375,0.000490553828829,0.0043091199577852
N5.HOG0043801,,0.172339870430884,0.177776583658951,0.969418282677227,0.332336534018895,-0.344449226661066,0.0987930381982755,-3.48657388154987,0.0004892502240463,0.0043091199577852
N5.HOG0069367,,-0.0577776347004864,0.316265223376913,-0.182687284057246,0.855043393700674,-1.16958328845243,0.335902109734357,-3.48191706618746,0.0004978378519101,0.0043477692060914
N5.HOG0007453,,-0.0352462199496037,0.301489047352502,-0.116907132312484,0.906933646145665,-0.886271230976029,0.254687010981902,-3.47984464366346,0.0005017046174395,0.0043696473334281
N5.HOG0064289,,0.253797009685641,0.115014285608309,2.20665640223135,0.027338073294565,-0.203370638563502,0.0585849695108568,-3.47137909708759,0.0005177924405431,0.0044855579840493
N5.HOG0057304,,0.256697008347936,0.161242216922393,1.59199627273474,0.111385542042317,-0.302622833438801,0.0871795717117828,-3.47125854712016,0.0005180249663195,0.0044855579840493
N5.HOG0006670,,-0.0252506777402392,0.273309534801356,-0.0923885723876837,0.926389318509533,-0.675578952254609,0.194646365924514,-3.47080177451967,0.000518906906745,0.0044865237220202
N5.HOG0065317,,0.223335682406415,0.0947548035638429,2.35698533484836,0.0184239744440899,-0.163993949533071,0.0472515931618177,-3.4706543961694,0.0005191917646015,0.0044865237220202
N5.HOG0035631,,0.761557059976495,0.158729201063888,4.7978384246385,1.60387073386931e-06,-0.296518865071755,0.0854869372976881,-3.4685868326198,0.0005232034167893,0.0045165998182932
N5.HOG0064191,,0.06134477923319,0.150011301314548,0.408934384913844,0.682587814329542,-0.275883560940196,0.0797508059411998,-3.45932003676057,0.0005415410288707,0.0046559932911737
N5.HOG0063138,,0.283173317842301,0.218502657357876,1.29597196329976,0.194985144306615,-0.453173360461151,0.131070585964512,-3.45747565806908,0.0005452614992732,0.0046738033223457
N5.HOG0061462,,0.42460384738652,0.165506166837571,2.56548656463798,0.0103031211422828,-0.31110722908227,0.0899753261948648,-3.45769492859061,0.0005448179441241,0.0046738033223457
N5.HOG0067639,,0.140710033381764,0.0988266823614845,1.42380610195008,0.154502608848761,-0.170967201878357,0.0494623255811894,-3.45651361656509,0.0005472115603657,0.0046857950248497
N5.HOG0009785,,0.453665998337133,0.172067095356042,2.63656451803528,0.0083750272052202,-0.32638840216629,0.0944797464115715,-3.454585925162,0.0005511385637352,0.0047053412709842
N5.HOG0062057,,-0.0527509145311402,0.228480160066548,-0.230877440368458,0.817410017268343,-0.484596214504159,0.140276520680445,-3.45457822986705,0.0005511542927071,0.0047053412709842
N5.HOG0057846,,0.286629515004349,0.158583855675393,1.80743187119283,0.0706949683587711,-0.294504820287257,0.0852993941630672,-3.45260154748873,0.0005552084547511,0.0047304537575115
N5.HOG0052135,,0.434642554106476,0.240002577587958,1.81099119215578,0.0701422150923845,-0.523921659562494,0.151784776144111,-3.45174050304662,0.0005569831215932,0.0047408238429477
N5.HOG0059323,,-0.0455223145017973,0.299766611905747,-0.151859188761524,0.879297997540577,-0.845175216416694,0.244894164802989,-3.45118560540883,0.000558129598683,0.004745831628113
N5.HOG0039805,,0.786506388685358,0.213117856542908,3.69047625311024,0.000223834584994,-0.435019539390059,0.126162672975071,-3.44808435911957,0.0005645776734366,0.0047953805353818
N5.HOG0059066,,0.37408357343096,0.126486297785404,2.95750274915649,0.0031014198340691,-0.224866401951958,0.0652194640624962,-3.44784191627948,0.0005650846704055,0.0047953805353818
N5.HOG0057598,,0.429220494914978,0.180889934822849,2.37282685371813,0.0176525368327533,-0.346825287421646,0.100683627672939,-3.4447039249348,0.0005716852189832,0.0048417295011379
N5.HOG0040013,,0.45752355717452,0.218894987135051,2.09015091283129,0.0366042454101285,-0.450826123571755,0.131080656133517,-3.4393032265001,0.0005832135905125,0.004934451056456
N5.HOG0069077,,0.301511215327072,0.194700114693304,1.54859290043059,0.12147961368125,-0.381465056780327,0.110965376426256,-3.43769443285614,0.0005866893485704,0.0049510512471966
N5.HOG0068235,,0.292497879780093,0.16773546928966,1.7438045812182,0.0811931713783518,-0.314026814249007,0.0913600077414963,-3.4372459242511,0.0005876617719354,0.0049523752645195
N5.HOG0048549,,-0.050969041076271,0.288715553718784,-0.176537219487372,0.859871910900975,-0.750236213780739,0.218356512969341,-3.43583162956113,0.0005907379760272,0.0049684509515506
N5.HOG0067424,,0.129564239166848,0.148007917049346,0.87538722083124,0.381363250673953,-0.269200861854686,0.0783616150290219,-3.43536643234043,0.0005917530889296,0.0049720706702006
N5.HOG0059855,,0.0357865430746938,0.198691860036928,0.180110765826253,0.857065610917134,-0.391459542464441,0.114031765741844,-3.43289906911259,0.0005971643537074,0.0049977835061025
N5.HOG0041065,,0.134675281281528,0.163969926773846,0.821341351620394,0.411451859816268,-0.304723939801357,0.0887739921090163,-3.43258123873881,0.0005978647380983,0.0049987251529112
N5.HOG0068052,,0.106953668282378,0.148794356470334,0.718801914397214,0.472262977961957,-0.270224743323119,0.0788276432296227,-3.42804544512338,0.0006079436812425,0.0050675250923007
N5.HOG0047447,,0.147144714984018,0.186646201213792,0.788361691945034,0.430485171619648,-0.35901478368095,0.104747184122298,-3.42744090630427,0.0006092989002313,0.0050675250923007
N5.HOG0065263,,0.157682064410573,0.0924626983785411,1.70535867085584,0.0881275514079316,-0.157498922772031,0.0459541017345631,-3.42730935492474,0.0006095941764596,0.0050675250923007
N5.HOG0027017,,0.530122576649013,0.208497397153136,2.54258606528144,0.0110035498411392,-0.416846253400789,0.121826013928473,-3.42165223960729,0.0006224186836676,0.0051620989504307
N5.HOG0058553,,0.193395729726679,0.183542645321103,1.05368280700291,0.292028163039665,-0.350181192022156,0.102391171379904,-3.42003306830892,0.0006261352393145,0.0051790762365499
N5.HOG0022972,,0.654735170448826,0.182368350433098,3.59017981406273,0.0003304499229334,-0.346918139337578,0.101512850643091,-3.41748002484244,0.00063203731931,0.0052177440251116
