GO.ID	Term	Annotated	Significant	Expected	P_value
222	GO:1901190	regulation of formation of translation initiation ternary complex	1	1	0.33	0.332
223	GO:0018149	peptide cross-linking	1	1	0.33	0.332
224	GO:0035076	ecdysone receptor signaling pathway	1	1	0.33	0.332
225	GO:0000395	mRNA 5'-splice site recognition	1	1	0.33	0.332
226	GO:0097036	regulation of plasma membrane sterol distribution	1	1	0.33	0.332
227	GO:0097712	vesicle targeting, trans-Golgi to periciliary membrane compartment	1	1	0.33	0.332
228	GO:0097039	protein linear polyubiquitination	1	1	0.33	0.332
229	GO:0019853	L-ascorbic acid biosynthetic process	1	1	0.33	0.332
230	GO:1905706	regulation of mitochondrial ATP synthesis coupled proton transport	1	1	0.33	0.332
231	GO:0016332	establishment or maintenance of polarity of embryonic epithelium	1	1	0.33	0.332
232	GO:0070189	kynurenine metabolic process	1	1	0.33	0.332
233	GO:0006106	fumarate metabolic process	1	1	0.33	0.332
234	GO:0007340	acrosome reaction	1	1	0.33	0.332
235	GO:0140291	peptidyl-glutamate ADP-deribosylation	1	1	0.33	0.332
236	GO:0000379	tRNA-type intron splice site recognition and cleavage	1	1	0.33	0.332
237	GO:0031179	peptide modification	1	1	0.33	0.332
238	GO:0046500	S-adenosylmethionine metabolic process	1	1	0.33	0.332
239	GO:0042038	peptidyl-histidine methylation, to form tele-methylhistidine	1	1	0.33	0.332
240	GO:0019805	quinolinate biosynthetic process	1	1	0.33	0.332
241	GO:0007605	sensory perception of sound	1	1	0.33	0.332
242	GO:0000301	retrograde transport, vesicle recycling within Golgi	1	1	0.33	0.332
243	GO:0009450	gamma-aminobutyric acid catabolic process	1	1	0.33	0.332
244	GO:0006956	complement activation	1	1	0.33	0.332
245	GO:1904262	negative regulation of TORC1 signaling	1	1	0.33	0.332
246	GO:0043113	receptor clustering	1	1	0.33	0.332
247	GO:0000494	box C/D sno(s)RNA 3'-end processing	1	1	0.33	0.332
